0.91546	0.9817	-2.6321	0.27136	1.0183	0.90775	0.9327	1.0275
1.0362	1.0031	1.2214	0.97592	0.52517	1.1667	1.0815	0.92699
1.0792	1.061	8.1148	1.197	0.11483	0.76307	0.86561	1.1344
0.87923	0.96544	-1.6163	0.15221	0.59223	1.0365	0.8902	0.85882
1.1019	0.95132	-1.6093	-1.1232	1.7598	1.793	1.5109	0.84269
1.1616	0.99998	-0.34841	2.814	0.84179	1.0172	1.407	1.3832
0.81593	0.99431	1.463	1.4517	2.3029	0.72947	1.0181	1.3957
1.0555	1.0043	0.72118	1.5127	1.5246	1.0695	1.0656	0.99629
1.0131	0.99239	2.2135	0.72352	1.4673	0.93498	0.9738	1.0415
0.94196	1.0465	2.4721	2.0248	-0.14689	1.2119	1.1438	0.94375
1.0889	0.99304	1.1543	2.0313	0.47605	0.75683	0.84645	1.1184
0.90993	1.054	5.6222	1.9495	0.99168	0.76173	0.64873	0.85165
0.92401	1.0021	2.9877	0.19811	-0.13199	1.4028	0.95062	0.67764
0.99317	1.0129	1.4451	0.95065	1.0104	1.125	1.1054	0.98257
0.69137	1.0327	4.1895	0.29757	1.0912	1.2943	1.358	1.0492
0.76801	0.9924	2.2708	1.3867	0.4233	0.62181	0.86312	1.3881
1.0705	0.95795	-1.4159	-0.21962	-0.64278	1.541	1.2732	0.8262
1.3208	0.96562	-2.181	2.8465	1.6391	1	1.2506	1.2506
0.75716	1.0319	5.9485	1.2798	1.9591	0.56901	0.72308	1.2708
0.99425	0.97916	1.8225	0.31511	1.6367	1.2	0.84463	0.70386
1.2193	0.95492	-1.6193	2.1124	2.4923	0.92199	0.78937	0.85617
1.0254	0.96289	0.15219	0.63958	-0.066205	0.94615	0.77237	0.81633
1.0151	0.93669	-2.2219	0.069679	1.1267	1.248	1.0132	0.81188
0.83477	1.001	3.2845	-0.48206	2.4765	1.1042	1.087	0.98437
1.201	0.94033	-0.41818	0.49005	0.92319	1.0413	1.1598	1.1138
1.0961	0.97911	3.4334	1.6111	0.9368	0.84136	1.0246	1.2178
0.91428	0.98001	-2.7691	0.85771	1.6361	0.87542	0.88737	1.0137
0.66617	1.0019	3.1186	-0.21831	2.4123	0.88846	0.80593	0.90711
1.1074	0.92947	-5.6687	0.70365	1.6301	1.0996	0.8885	0.80805
0.89624	0.97123	2.9546	0.80067	1.0874	1.0472	0.92241	0.8808
1.1749	0.97211	-0.51029	1.0273	1.5555	0.99624	0.93598	0.93951
0.8208	1.0104	5.3137	0.80731	1.4187	1.2792	1.1974	0.93598
0.90962	0.99097	2.6985	1.9995	0.30744	0.59292	0.761	1.2835
1.1062	0.97285	-0.26724	-1.5494	0.38704	1.7811	1.3174	0.73965
1.0881	0.95531	-0.26996	1.9504	0.6775	0.85754	1.1058	1.2895
0.98652	0.93837	-2.9035	1.1752	0.70763	0.98697	1.0571	1.0711
0.65777	0.98672	1.2353	0.11122	1.1145	0.9604	0.99914	1.0403
1.0857	0.93884	-4.6837	2.4486	0.42304	0.88316	0.88583	1.003
0.87353	0.97861	22.455	-3.0177	-0.83137	1.0778	0.94985	0.88127
0.91873	0.92954	-0.59613	1.5334	0.64825	0.99278	0.96959	0.97664
0.86064	0.99039	9.7047	-0.014674	0.65572	0.82182	0.78814	0.95902
1.0076	0.91914	3.3452	0.79018	1.3466	1.4159	1.1348	0.80142
1.0697	0.86875	-1.2744	0.67955	0.39654	0.84062	0.97024	1.1542
0.75251	0.91587	0.61563	1.6451	1.8201	1.2937	1.2302	0.95095
0.78757	0.9285	2.2018	2.4976	1.5726	0.76437	0.95085	1.244
0.84985	0.90726	0.82812	-0.2125	0.73288	0.93233	0.89009	0.95469
0.98778	0.86443	-3.6207	0.4922	0.023236	1.0847	0.96893	0.89329
0.93453	0.92772	4.654	-0.28121	1.6468	0.95167	0.93006	0.97729
0.67776	0.8969	0.73665	0.71938	0.80163	1.0703	0.97422	0.91022
0.69086	0.93784	3.7871	0.98976	1.519	1.1058	1.0855	0.98164
1.0242	0.82761	-2.3745	0.66569	1.2174	0.90429	0.97945	1.0831
0.98574	0.81786	2.7237	0.9674	1.0239	1.0255	1.0355	1.0097
0.9505	0.83918	-0.10245	2.1948	1.8617	0.86121	0.90172	1.047
0.90115	0.83212	0.19155	0.88533	1.0887	1.2314	1.0851	0.8812
0.85627	0.87845	2.797	-0.13113	1.4781	0.92953	1.005	1.0812
0.78439	0.84715	1.4947	0.87151	1.277	0.81227	0.82797	1.0193
0.84974	0.90058	-2.7247	0.35824	1.5002	1.6889	1.3333	0.78947
0.88564	0.89551	0.90744	1.7531	1.2975	0.75	1.008	1.3439
1.0377	0.90899	-2.0246	1.3397	-0.15495	1.2912	1.2496	0.96774
1.0111	0.92347	4.2923	0.96061	0.66867	0.55707	0.7193	1.2912
0.84719	0.92117	1.61	1.3342	0.34507	1.2244	0.87724	0.71647
0.7911	0.91803	4.7583	0.52415	1.7868	1.4821	1.2594	0.84977
0.80965	0.89012	1.4753	0.27305	0.31249	0.78495	0.98234	1.2515
0.82247	0.83664	0.45381	0.021168	0.96525	0.79795	0.78122	0.97904
0.94194	0.8338	0.3699	0.66589	0.94785	1.7983	1.3823	0.76866
0.95707	0.93651	2.4257	1.7946	0.46171	0.58234	0.81879	1.406
0.82031	0.90517	2.1755	0.09242	2.186	0.84836	0.74494	0.87809
1.0716	0.92172	-0.1807	0.26494	1.8877	1.2126	0.88497	0.72984
0.85047	0.92441	4.2709	0.24338	0.97291	0.99203	0.87869	0.88575
0.72149	0.93814	4.6234	0.44027	-0.46446	1.1807	1.0745	0.91
0.85172	0.96508	2.7822	0.24128	2.3186	0.71769	0.80076	1.1157
1.2612	0.87329	-2.8181	0.25076	1.1447	1.4171	1.1003	0.77645
1.0762	0.929	1.5637	1.1623	0.89542	0.9398	1.1041	1.1749
0.80551	0.95133	3.3616	0.4848	1.6414	0.87544	0.96565	1.103
0.95961	0.89257	-1.1795	1.8291	0.54152	1.4268	1.2869	0.90192
1.0172	0.96659	3.3173	2.9996	1.7472	0.58974	0.77456	1.3134
0.054271	0.56406	46.421	-5.366	-9.852	1.5072	1.134	0.75239
0.66417	0.92771	2.4655	0.64301	0.30441	0.85256	0.97929	1.1486
1.0952	0.91868	1.6273	1.7331	1.1879	1.1128	1.0487	0.94243
0.80331	0.98869	2.8562	0.22781	0.81609	0.68919	0.75451	1.0948
1.0259	0.9671	0.40318	-0.20146	0.17142	1.549	1.1501	0.74249
1.0376	0.9802	3.7793	1.2648	1.7132	0.85759	0.97526	1.1372
0.76101	0.94082	2.0843	1.5504	-0.05091	1.2472	1.2235	0.981
1.3086	0.91308	0.65897	1.287	1.7146	0.62722	0.76569	1.2208
0.93259	0.94141	0.5973	1.3904	1.4237	1.3774	1.0642	0.77267
0.80469	1.0227	3.6189	0.29446	0.56933	0.78425	0.84893	1.0825
1.048	0.96431	1.1623	-1.2719	0.74113	1.3188	1.1165	0.84658
1.2547	0.93642	-2.686	1.8777	0.96109	0.72848	0.80734	1.1083
0.13276	0.47155	36.196	-6.1722	-8.8774	1.3273	1.0835	0.81633
1.1213	0.99602	3.2095	1.7261	2.5639	1.089	1.1548	1.0604
1.0499	0.94829	-0.6896	0.12737	1.5921	0.66981	0.82002	1.2243
0.0067026	0.58974	42.813	-5.0495	-8.4702	1.2441	0.99484	0.79962
0.89993	0.96325	1.8637	-0.39129	0.60396	1.1434	1.1317	0.98973
0.92874	0.97694	2.6117	1.4942	1.7913	0.88449	0.98304	1.1114
0.64909	0.95314	2.2282	-0.096016	0.6188	0.90299	0.91278	1.0108
0.9741	0.96302	0.70394	-0.19945	1.3829	1.0248	0.92322	0.90088
0.6408	1.0015	6.1803	-0.1489	1.5933	0.84677	0.81277	0.95985
0.81207	0.97176	7.7372	0.78393	1.0089	1.5429	1.2504	0.81042
1.0422	0.9019	-2.9519	1.9152	0.53229	0.91667	1.1015	1.2017
0.84486	0.92459	-1.5586	-0.1523	1.0181	0.98316	1.0696	1.0879
1.1604	0.9292	-0.24503	0.44431	1.9177	0.74658	0.83087	1.1129
0.99009	0.90878	-2.6626	-1.0508	1.5821	1.2339	1.0248	0.83048
0.80731	0.96246	6.2783	1.4954	1.4042	1.0074	1.0183	1.0108
1.0831	0.89684	5.6861	1.0374	1.6562	0.94096	0.95506	1.015
0.767	0.84639	0.45244	1.4533	1.4541	1.1961	1.0937	0.91439
0.98564	0.8915	3.3955	-0.56648	1.5622	1.141	1.2346	1.082
1.0723	0.8912	3.5386	1.3698	0.8607	1.0374	1.2454	1.2005
0.86059	0.97471	4.3385	2.1031	1.1422	0.69529	0.88147	1.2678
1.2909	0.96662	20.875	-3.3659	0.15148	1.2869	1.0843	0.84264
0.86753	0.9229	5.6713	1.4895	1.2782	0.86997	0.93862	1.0789
0.74841	0.89062	5.0149	1.7206	0.64423	0.96085	0.90226	0.93901
-0.054404	0.48719	37.492	-5.8839	-7.4679	1.0889	0.96671	0.88779
1.0874	0.87301	-3.8223	0.15632	1.5376	0.80612	0.80169	0.9945
0.98672	0.86508	-3.8006	-0.13671	1.9526	0.85654	0.73153	0.85405
0.042767	0.48757	38.628	-5.6222	-10.152	1.7783	1.3009	0.73153
1.1579	0.9418	4.6823	1.5843	1.261	0.65928	0.86271	1.3086
0.89071	0.93021	-1.509	0.28215	1.8702	0.81513	0.74687	0.91627
1.478	0.37878	29.791	-6.0329	3.1673	1.3454	1.0146	0.75413
0.78165	0.92475	2.2963	0.11553	1.7474	1.3065	1.2814	0.98074
1.0224	0.89138	-3.1387	1.3598	1.0443	0.61584	0.82152	1.334
0.0020127	0.52692	42.422	-5.5029	-9.5756	1.6238	1.2694	0.78176
0.85971	0.91884	-3.7881	0.88639	2.5062	0.739	0.9172	1.2411
0.86193	0.98783	4.3503	0.662	0.52527	1.2024	1.1327	0.94206
0.95474	0.97807	3.4094	1.077	0.47805	1.0099	1.1087	1.0978
0.72689	0.93287	5.1246	1.2418	0.00485	0.75163	0.81996	1.0909
0.89422	0.87757	3.3371	-0.22375	0.77732	1.2696	1.0268	0.80879
0.84017	0.95549	3.9481	-0.86498	0.085588	0.76712	0.8304	1.0825
0.68611	0.97554	2.3451	-0.35356	2.085	1.2589	1.0117	0.80359
0.89761	0.96545	1.3752	0.41856	1.7681	0.9078	0.95478	1.0517
