0.97784	1.4229	1.1808	0.74884	-3.3266	0.73128	0.82741	1.1315
0.57953	0.92183	-1.2045	-7.2942	4.9024	0.92169	0.78663	0.85347
0.080132	-1.1853	-0.70716	-2.8526	-40.108	0.67974	0.54629	0.80368
0.41506	-1.2177	2.7809	-2.5156	3.3282	1.3558	0.80687	0.59514
0.64555	-2.6093	2.3197	1.6123	8.6173	0.9078	0.78228	0.86173
1.0158	-0.79102	0.49477	2.6536	6.3803	1.0938	0.92105	0.84211
1.3837	0.40022	1.1944	3.9216	4.8862	1.3643	1.2224	0.896
1.1877	5.4103	0.43384	-3.5931	2.6305	1.0942	1.3571	1.2403
1.4291	1.6436	1.6299	-2.9083	8.9008	0.61244	0.85762	1.4003
1.1765	4.5476	-0.19823	2.953	7.3641	1.9688	1.5592	0.79196
1.4142	1.7354	1.1434	0.19267	2.2887	1.1071	1.5204	1.3733
1.2522	2.0662	0.90848	10.536	5.712	0.87814	1.2468	1.4198
0.72199	-0.0042634	1.2444	0.47642	2.9449	1.1878	1.3418	1.1297
0.59624	-3.2235	1.6952	0.84331	-4.9051	0.66667	0.86752	1.3013
0.93345	0.46437	-0.38662	-8.6657	2.5815	0.70619	0.6317	0.89452
1.1348	0.35728	1.1079	-2.9315	0.58759	1.635	1.024	0.62629
1.2875	0.25307	1.5047	1.3849	2.5372	0.73214	0.7346	1.0034
1.5606	0.89168	0.86461	-2.8325	4.9172	1.1402	0.86926	0.76235
1.5046	0.83673	1.3941	-1.4015	2.1035	1.1551	1.0422	0.90229
1.4888	0.063674	1.5671	-0.21442	3.9435	0.66204	0.73522	1.1105
1.2447	1.6689	0.54889	0.86694	3.3339	1.6573	1.2623	0.76165
1.3214	1.551	1.0829	-1.0919	1.5312	0.71308	0.91537	1.2837
1.5259	2.4459	0.83058	-2.5988	3.4665	1.3846	1.1893	0.85896
1.1693	1.5752	1.1466	-1.7232	1.8795	1.188	1.3661	1.1499
1.3172	1.2612	1.3612	-2.3095	3.8626	0.83453	1.0943	1.3113
1.4957	2.2075	1.155	-1.0606	3.9578	1.4483	1.4569	1.006
1.0422	-0.002992	1.4257	-0.24049	3.9789	0.91964	1.2755	1.387
